           N_waters_with_contacts
2cht.00087                    7.0
2cht.00088                    7.0
2cht.00089                    8.0
2cht.00090                    8.0
2cht.00091                    7.0
2cht.00092                    7.0
2cht.00093                    8.0
2cht.00094                    8.0
2cht.00095                    8.0
2cht.00096                    8.0
2cht.00097                    7.0
2cht.00098                    8.0
2cht.00099                    8.0
2cht.00100                    7.0
2cht.00101                    6.0
2cht.00102                    7.0
2cht.00103                    8.0
2cht.00104                    6.0
2cht.00105                    7.0
2cht.00106                    8.0
2cht.00107                    8.0
2cht.00108                    7.0
2cht.00109                    6.0
2cht.00110                    6.0
2cht.00111                    7.0
2cht.00112                    8.0
2cht.00113                    6.0
2cht.00114                    6.0
2cht.00115                    7.0
2cht.00116                    6.0
2cht.00117                    6.0
2cht.00118                    6.0
2cht.00119                    6.0
2cht.00120                    6.0
2cht.00121                    6.0
2cht.00122                    8.0
2cht.00123                    7.0
2cht.00124                    6.0
2cht.00125                    7.0
2cht.00126                    6.0
2cht.00127                    6.0
2cht.00128                    6.0
2cht.00129                    6.0
2cht.00130                    7.0
2cht.00131                    8.0
2cht.00132                    7.0
2cht.00133                    9.0
2cht.00134                   10.0
2cht.00135                   10.0
2cht.00136                    9.0
2cht.00137                    9.0
2cht.00138                    8.0
2cht.00139                    8.0
2cht.00140                    8.0
2cht.00141                    9.0
2cht.00142                    9.0
2cht.00143                    9.0
2cht.00144                    8.0
2cht.00145                   10.0
2cht.00146                    7.0
2cht.00147                    8.0
2cht.00148                    9.0
2cht.00149                   10.0
2cht.00150                   10.0
2cht.00151                    9.0
2cht.00152                    8.0
2cht.00153                    8.0
2cht.00154                    8.0
2cht.00155                   10.0
2cht.00156                   11.0
2cht.00157                   10.0
2cht.00158                   10.0
2cht.00159                    8.0
2cht.00160                    9.0
2cht.00161                    7.0
2cht.00162                    8.0
2cht.00163                    9.0
2cht.00164                    8.0
2cht.00165                    8.0
2cht.00166                    6.0
2cht.00167                    9.0
2cht.00168                   10.0
2cht.00169                    9.0
2cht.00170                    8.0
2cht.00171                    8.0
2cht.00172                   10.0
2cht.00173                    8.0
2cht.00174                    9.0
2cht.00175                    9.0
2cht.00176                    7.0
2cht.00177                    9.0
2cht.00178                    8.0
2cht.00179                    8.0
2cht.00180                    8.0
2cht.00181                    7.0
2cht.00182                    7.0
2cht.00183                    7.0
2cht.00184                    7.0
2cht.00185                    8.0
2cht.00186                    8.0
2cht.00187                    8.0
2cht.00188                    8.0
2cht.00189                    8.0
2cht.00190                    7.0
2cht.00191                    9.0
2cht.00192                    7.0
2cht.00193                    8.0
2cht.00194                    7.0
2cht.00195                    9.0
2cht.00196                    7.0
2cht.00197                    7.0
2cht.00198                    6.0
2cht.00199                    8.0
2cht.00200                    8.0
2cht.00201                   10.0
2cht.00202                    9.0
2cht.00203                    7.0
2cht.00204                    7.0
2cht.00205                    9.0
2cht.00206                    9.0
2cht.00207                    9.0
2cht.00208                    9.0
2cht.00209                    9.0
2cht.00210                    9.0
2cht.00211                    8.0
2cht.00212                    7.0
2cht.00213                    7.0
2cht.00214                    6.0
2cht.00215                    7.0
2cht.00216                    8.0
2cht.00217                    7.0
2cht.00218                    8.0
2cht.00219                    8.0
2cht.00220                    9.0
2cht.00221                    7.0
2cht.00222                    8.0
2cht.00223                    8.0
2cht.00224                    9.0
2cht.00225                    6.0
2cht.00226                    6.0
2cht.00227                    7.0
2cht.00228                    6.0
2cht.00229                    6.0
2cht.00230                    6.0
2cht.00231                    5.0
2cht.00232                    8.0
2cht.00233                    8.0
2cht.00234                    9.0
2cht.00235                    6.0
2cht.00236                    8.0
2cht.00237                    7.0
2cht.00238                    9.0
2cht.00239                   10.0
2cht.00240                   11.0
2cht.00241                    7.0
2cht.00242                   11.0
2cht.00243                    9.0
2cht.00244                    9.0
2cht.00245                    8.0
2cht.00246                    8.0
2cht.00247                    8.0
2cht.00248                    7.0
2cht.00249                    8.0
2cht.00250                    9.0
2cht.00251                    9.0
2cht.00252                    8.0
2cht.00253                    8.0
2cht.00254                    8.0
2cht.00255                    8.0
2cht.00256                    8.0
2cht.00257                    7.0
2cht.00258                    8.0
2cht.00259                    8.0
2cht.00260                    8.0
2cht.00261                    8.0
2cht.00262                    7.0
2cht.00263                    9.0
2cht.00264                    8.0
2cht.00265                    8.0
2cht.00266                    8.0
2cht.00267                    9.0
2cht.00268                   10.0
2cht.00269                    9.0
2cht.00270                    8.0
2cht.00271                    7.0
2cht.00272                    8.0
2cht.00273                    8.0
2cht.00274                    7.0
2cht.00275                    7.0
2cht.00276                    8.0
2cht.00277                    7.0
2cht.00278                    7.0
2cht.00279                    8.0
2cht.00280                    7.0
2cht.00281                    7.0
2cht.00282                    7.0
2cht.00283                    7.0
2cht.00284                    7.0
2cht.00285                    9.0
2cht.00286                   10.0
2cht.00287                    9.0
2cht.00288                    9.0
2cht.00289                    9.0
2cht.00290                    9.0
2cht.00291                    8.0
2cht.00292                    9.0
2cht.00293                    9.0
2cht.00294                    8.0
2cht.00295                    9.0
2cht.00296                    8.0
2cht.00297                   10.0
2cht.00298                    9.0
2cht.00299                    9.0
2cht.00300                    9.0
2cht.00301                    8.0
2cht.00302                    9.0
2cht.00303                    9.0
2cht.00304                    8.0
2cht.00305                    8.0
2cht.00306                    8.0
2cht.00307                    7.0
2cht.00308                    7.0
2cht.00309                    9.0
2cht.00310                    8.0
2cht.00311                    7.0
2cht.00312                    9.0
2cht.00313                    9.0
2cht.00314                    8.0
2cht.00315                    8.0
2cht.00316                    8.0
2cht.00317                    9.0
2cht.00318                    9.0
2cht.00319                    9.0
2cht.00320                   10.0
2cht.00321                    9.0
2cht.00322                    9.0
2cht.00323                   10.0
2cht.00324                    7.0
2cht.00325                   10.0
2cht.00326                    8.0
2cht.00327                    9.0
2cht.00328                    8.0
2cht.00329                    8.0
2cht.00330                    7.0
2cht.00331                    8.0
2cht.00332                    8.0
2cht.00333                   10.0
2cht.00334                    9.0
2cht.00335                   10.0
2cht.00336                    8.0
2cht.00337                    8.0
2cht.00338                    7.0
2cht.00339                    7.0
2cht.00340                    8.0
2cht.00341                    9.0
2cht.00342                    8.0
2cht.00343                    8.0
2cht.00344                    8.0
2cht.00345                   10.0
2cht.00346                    8.0
2cht.00347                    8.0
2cht.00348                    8.0
2cht.00349                    7.0
2cht.00350                    7.0
2cht.00351                   10.0
2cht.00352                    8.0
2cht.00353                    9.0
2cht.00354                    9.0
2cht.00355                    9.0
2cht.00356                    9.0
2cht.00357                    9.0
2cht.00358                   11.0
2cht.00359                   10.0
2cht.00360                    9.0
2cht.00361                    8.0
2cht.00362                   10.0
2cht.00363                   10.0
2cht.00364                    7.0
2cht.00365                    8.0
2cht.00366                   10.0
2cht.00367                   10.0
2cht.00368                    9.0
2cht.00369                   10.0
2cht.00370                   10.0
2cht.00371                    9.0
2cht.00372                    9.0
2cht.00373                    9.0
2cht.00374                   10.0
2cht.00375                   10.0
2cht.00376                   11.0
2cht.00377                   10.0
2cht.00378                    9.0
2cht.00379                    8.0
2cht.00380                    9.0
2cht.00381                    9.0
